date,units_sold,price,revenue,promotion,temperature,holiday,year,month,day,day_of_week,is_weekend,quarter,week_of_year,month_sin,month_cos,dow_sin,dow_cos,units_sold_lag_1,units_sold_lag_7,units_sold_roll_mean_7,store_Store_B,store_Store_C,category_Electronics,category_Furniture,category_Groceries,category_Toys
2022-06-20,263,11.18,2940.34,0,15.2,0,2022,6,20,0,0,2,25,1.2246467991473532e-16,-1.0,0.0,1.0,379.0,334.0,332.85714285714283,False,False,False,False,True,False
2022-06-21,321,11.16,3582.36,0,26.9,0,2022,6,21,1,0,2,25,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,263.0,302.0,322.7142857142857,False,False,False,False,True,False
2022-06-22,267,11.04,2947.68,0,11.4,0,2022,6,22,2,0,2,25,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,321.0,308.0,325.42857142857144,False,False,False,False,True,False
2022-06-23,277,11.08,3069.16,0,38.4,0,2022,6,23,3,0,2,25,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,267.0,236.0,319.57142857142856,False,False,False,False,True,False
2022-06-24,317,12.43,3940.31,0,10.9,0,2022,6,24,4,0,2,25,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,277.0,320.0,325.42857142857144,False,False,False,False,True,False
2022-06-25,527,10.84,5712.68,1,27.5,0,2022,6,25,5,1,2,25,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,317.0,451.0,325.0,False,False,False,False,True,False
2022-06-26,345,12.16,4195.2,0,21.6,0,2022,6,26,6,1,2,25,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,527.0,379.0,335.85714285714283,False,False,False,False,True,False
2022-06-27,313,12.89,4034.57,0,24.7,0,2022,6,27,0,0,2,26,1.2246467991473532e-16,-1.0,0.0,1.0,345.0,263.0,331.0,False,False,False,False,True,False
2022-06-28,357,12.11,4323.27,0,34.5,0,2022,6,28,1,0,2,26,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,313.0,321.0,338.14285714285717,False,False,False,False,True,False
2022-06-29,367,11.22,4117.74,0,22.0,0,2022,6,29,2,0,2,26,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,357.0,267.0,343.2857142857143,False,False,False,False,True,False
2022-06-30,307,10.83,3324.81,0,32.1,0,2022,6,30,3,0,2,26,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,367.0,277.0,357.57142857142856,False,False,False,False,True,False
2022-07-01,310,11.73,3636.3,0,24.9,0,2022,7,1,4,0,3,26,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,307.0,317.0,361.85714285714283,False,False,False,False,True,False
2022-07-02,409,12.75,5214.75,0,21.0,0,2022,7,2,5,1,3,26,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,310.0,527.0,360.85714285714283,False,False,False,False,True,False
2022-07-03,595,10.97,6527.15,1,27.7,0,2022,7,3,6,1,3,26,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,409.0,345.0,344.0,False,False,False,False,True,False
2022-07-04,285,11.64,3317.4,0,15.0,0,2022,7,4,0,0,3,27,-0.4999999999999997,-0.8660254037844388,0.0,1.0,595.0,313.0,379.7142857142857,False,False,False,False,True,False
2022-07-05,404,11.32,4573.28,1,22.8,0,2022,7,5,1,0,3,27,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,285.0,357.0,375.7142857142857,False,False,False,False,True,False
2022-07-06,275,12.95,3561.25,0,17.3,0,2022,7,6,2,0,3,27,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,404.0,367.0,382.42857142857144,False,False,False,False,True,False
2022-07-07,330,11.39,3758.7,0,31.8,0,2022,7,7,3,0,3,27,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,275.0,307.0,369.2857142857143,False,False,False,False,True,False
2022-07-08,294,11.25,3307.5,0,28.5,0,2022,7,8,4,0,3,27,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,330.0,310.0,372.57142857142856,False,False,False,False,True,False
2022-07-09,421,12.23,5148.83,0,12.1,0,2022,7,9,5,1,3,27,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,294.0,409.0,370.2857142857143,False,False,False,False,True,False
2022-07-10,634,11.84,7506.56,1,33.9,0,2022,7,10,6,1,3,27,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,421.0,595.0,372.0,False,False,False,False,True,False
2022-07-11,275,12.42,3415.5,0,16.2,0,2022,7,11,0,0,3,28,-0.4999999999999997,-0.8660254037844388,0.0,1.0,634.0,285.0,377.57142857142856,False,False,False,False,True,False
2022-07-12,334,13.15,4392.1,0,26.9,0,2022,7,12,1,0,3,28,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,275.0,404.0,376.14285714285717,False,False,False,False,True,False
2022-07-13,309,12.48,3856.32,0,24.5,0,2022,7,13,2,0,3,28,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,334.0,275.0,366.14285714285717,False,False,False,False,True,False
2022-07-14,358,11.25,4027.5,0,29.6,0,2022,7,14,3,0,3,28,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,309.0,330.0,371.0,False,False,False,False,True,False
2022-07-15,318,10.86,3453.48,0,26.6,0,2022,7,15,4,0,3,28,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,358.0,294.0,375.0,False,False,False,False,True,False
2022-07-16,513,12.55,6438.15,1,22.9,0,2022,7,16,5,1,3,28,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,318.0,421.0,378.42857142857144,False,False,False,False,True,False
2022-07-17,343,11.72,4019.96,0,13.3,0,2022,7,17,6,1,3,28,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,513.0,634.0,391.57142857142856,False,False,False,False,True,False
2022-07-18,339,12.71,4308.69,0,19.7,0,2022,7,18,0,0,3,29,-0.4999999999999997,-0.8660254037844388,0.0,1.0,343.0,275.0,350.0,False,False,False,False,True,False
2022-07-19,277,11.87,3287.99,0,36.6,0,2022,7,19,1,0,3,29,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,339.0,334.0,359.14285714285717,False,False,False,False,True,False
2022-07-20,339,11.66,3952.74,0,41.9,0,2022,7,20,2,0,3,29,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,277.0,309.0,351.0,False,False,False,False,True,False
2022-07-21,351,11.88,4169.88,0,32.5,0,2022,7,21,3,0,3,29,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,339.0,358.0,355.2857142857143,False,False,False,False,True,False
2022-07-22,256,11.06,2831.36,0,28.0,0,2022,7,22,4,0,3,29,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,351.0,318.0,354.2857142857143,False,False,False,False,True,False
2022-07-23,422,12.75,5380.5,0,29.9,0,2022,7,23,5,1,3,29,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,256.0,513.0,345.42857142857144,False,False,False,False,True,False
2022-07-24,364,12.03,4378.92,0,21.0,0,2022,7,24,6,1,3,29,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,422.0,343.0,332.42857142857144,False,False,False,False,True,False
2022-07-25,232,12.81,2971.92,0,27.4,0,2022,7,25,0,0,3,30,-0.4999999999999997,-0.8660254037844388,0.0,1.0,364.0,339.0,335.42857142857144,False,False,False,False,True,False
2022-07-26,253,11.27,2851.31,0,32.9,0,2022,7,26,1,0,3,30,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,232.0,277.0,320.14285714285717,False,False,False,False,True,False
2022-07-27,320,12.21,3907.2,0,21.6,0,2022,7,27,2,0,3,30,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,253.0,339.0,316.7142857142857,False,False,False,False,True,False
2022-07-28,268,10.95,2934.6,0,36.8,0,2022,7,28,3,0,3,30,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,320.0,351.0,314.0,False,False,False,False,True,False
2022-07-29,246,11.63,2860.98,0,39.2,0,2022,7,29,4,0,3,30,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,268.0,256.0,302.14285714285717,False,False,False,False,True,False
2022-07-30,404,13.0,5252.0,0,24.2,0,2022,7,30,5,1,3,30,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,246.0,422.0,300.7142857142857,False,False,False,False,True,False
2022-07-31,456,12.93,5896.08,1,15.2,0,2022,7,31,6,1,3,30,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,404.0,364.0,298.14285714285717,False,False,False,False,True,False
2022-08-01,241,12.69,3058.29,0,25.2,0,2022,8,1,0,0,3,31,-0.8660254037844384,-0.5000000000000004,0.0,1.0,456.0,232.0,311.2857142857143,False,False,False,False,True,False
2022-08-02,325,13.14,4270.5,1,19.5,0,2022,8,2,1,0,3,31,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,241.0,253.0,312.57142857142856,False,False,False,False,True,False
2022-08-03,316,11.65,3681.4,0,29.9,0,2022,8,3,2,0,3,31,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,325.0,320.0,322.85714285714283,False,False,False,False,True,False
2022-08-04,284,12.82,3640.88,0,33.5,0,2022,8,4,3,0,3,31,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,316.0,268.0,322.2857142857143,False,False,False,False,True,False
2022-08-05,258,12.9,3328.2,0,23.0,0,2022,8,5,4,0,3,31,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,284.0,246.0,324.57142857142856,False,False,False,False,True,False
2022-08-06,318,10.84,3447.12,0,32.2,0,2022,8,6,5,1,3,31,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,258.0,404.0,326.2857142857143,False,False,False,False,True,False
2022-08-07,327,12.79,4182.33,0,11.5,0,2022,8,7,6,1,3,31,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,318.0,456.0,314.0,False,False,False,False,True,False
2022-08-08,267,12.57,3356.19,0,25.002259852216746,0,2022,8,8,0,0,3,32,-0.8660254037844384,-0.5000000000000004,0.0,1.0,327.0,241.0,295.57142857142856,False,False,False,False,True,False
2022-08-09,252,11.63,2930.76,0,20.1,0,2022,8,9,1,0,3,32,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,267.0,325.0,299.2857142857143,False,False,False,False,True,False
2022-08-10,253,11.29,2856.37,0,27.7,0,2022,8,10,2,0,3,32,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,252.0,316.0,288.85714285714283,False,False,False,False,True,False
2022-08-11,352,12.06,4245.12,1,22.2,0,2022,8,11,3,0,3,32,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,253.0,284.0,279.85714285714283,False,False,False,False,True,False
2022-08-12,238,13.16,3132.08,0,38.3,0,2022,8,12,4,0,3,32,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,352.0,258.0,289.57142857142856,False,False,False,False,True,False
2022-08-13,333,11.01,3666.33,0,32.1,0,2022,8,13,5,1,3,32,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,238.0,318.0,286.7142857142857,False,False,False,False,True,False
2022-08-14,388,11.97,4644.36,0,16.4,0,2022,8,14,6,1,3,32,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,333.0,327.0,288.85714285714283,False,False,False,False,True,False
2022-08-15,269,12.15,3268.35,0,14.5,0,2022,8,15,0,0,3,33,-0.8660254037844384,-0.5000000000000004,0.0,1.0,388.0,267.0,297.57142857142856,False,False,False,False,True,False
2022-08-16,246,12.61,3102.06,0,16.3,0,2022,8,16,1,0,3,33,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,269.0,252.0,297.85714285714283,False,False,False,False,True,False
2022-08-17,276,12.53,3458.28,0,29.7,0,2022,8,17,2,0,3,33,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,246.0,253.0,297.0,False,False,False,False,True,False
2022-08-18,205,11.38,2332.9,0,24.3,0,2022,8,18,3,0,3,33,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,276.0,352.0,300.2857142857143,False,False,False,False,True,False
2022-08-19,245,11.65,2854.25,0,31.0,0,2022,8,19,4,0,3,33,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,205.0,238.0,279.2857142857143,False,False,False,False,True,False
2022-08-20,498,11.57,5761.86,1,30.4,0,2022,8,20,5,1,3,33,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,245.0,333.0,280.2857142857143,False,False,False,False,True,False
2022-08-21,291,11.72,3410.52,0,31.9,0,2022,8,21,6,1,3,33,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,498.0,388.0,303.85714285714283,False,False,False,False,True,False
2022-08-22,263,12.43,3269.09,0,26.2,0,2022,8,22,0,0,3,34,-0.8660254037844384,-0.5000000000000004,0.0,1.0,291.0,269.0,290.0,False,False,False,False,True,False
2022-08-23,274,11.64,3189.36,0,25.2,0,2022,8,23,1,0,3,34,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,263.0,246.0,289.14285714285717,False,False,False,False,True,False
2022-08-24,223,12.65,2820.95,0,15.9,0,2022,8,24,2,0,3,34,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,274.0,276.0,293.14285714285717,False,False,False,False,True,False
2022-08-25,261,13.18,3439.98,0,13.5,0,2022,8,25,3,0,3,34,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,223.0,205.0,285.57142857142856,False,False,False,False,True,False
2022-08-26,267,12.89,3441.63,0,26.2,0,2022,8,26,4,0,3,34,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,261.0,245.0,293.57142857142856,False,False,False,False,True,False
2022-08-27,318,11.86,3771.48,0,23.5,0,2022,8,27,5,1,3,34,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,267.0,498.0,296.7142857142857,False,False,False,False,True,False
2022-08-28,388,12.13,4706.44,0,22.3,0,2022,8,28,6,1,3,34,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,318.0,291.0,271.0,False,False,False,False,True,False
2022-08-29,215,12.31,2646.65,0,16.0,0,2022,8,29,0,0,3,35,-0.8660254037844384,-0.5000000000000004,0.0,1.0,388.0,263.0,284.85714285714283,False,False,False,False,True,False
2022-08-30,293,10.94,3205.42,0,29.1,0,2022,8,30,1,0,3,35,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,215.0,274.0,278.0,False,False,False,False,True,False
2022-08-31,231,12.49,2885.19,0,37.8,0,2022,8,31,2,0,3,35,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,293.0,223.0,280.7142857142857,False,False,False,False,True,False
2022-09-01,239,11.83,2827.37,0,14.5,0,2022,9,1,3,0,3,35,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,231.0,261.0,281.85714285714283,False,False,False,False,True,False
2022-09-02,322,11.52,3709.44,1,20.6,0,2022,9,2,4,0,3,35,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,239.0,267.0,278.7142857142857,False,False,False,False,True,False
2022-09-03,367,12.04,4418.68,0,21.0,0,2022,9,3,5,1,3,35,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,322.0,318.0,286.57142857142856,False,False,False,False,True,False
2022-09-04,318,10.98,3491.64,0,44.5,0,2022,9,4,6,1,3,35,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,367.0,388.0,293.57142857142856,False,False,False,False,True,False
2022-09-05,289,12.15,3511.35,0,31.9,0,2022,9,5,0,0,3,36,-1.0,-1.8369701987210297e-16,0.0,1.0,318.0,215.0,283.57142857142856,False,False,False,False,True,False
2022-09-06,270,12.41,3350.7,0,30.8,0,2022,9,6,1,0,3,36,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,289.0,293.0,294.14285714285717,False,False,False,False,True,False
2022-09-07,259,10.89,2820.51,0,27.9,0,2022,9,7,2,0,3,36,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,270.0,231.0,290.85714285714283,False,False,False,False,True,False
2022-09-08,265,12.36,3275.4,0,23.2,0,2022,9,8,3,0,3,36,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,259.0,239.0,294.85714285714283,False,False,False,False,True,False
2022-09-09,274,12.06,3304.44,0,17.7,0,2022,9,9,4,0,3,36,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,265.0,322.0,298.57142857142856,False,False,False,False,True,False
2022-09-10,359,12.99,4663.41,0,29.3,0,2022,9,10,5,1,3,36,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,274.0,367.0,291.7142857142857,False,False,False,False,True,False
2022-09-11,274,11.37,3115.38,0,19.4,0,2022,9,11,6,1,3,36,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,359.0,318.0,290.57142857142856,False,False,False,False,True,False
2022-09-12,258,11.77,3036.66,0,18.5,0,2022,9,12,0,0,3,37,-1.0,-1.8369701987210297e-16,0.0,1.0,274.0,289.0,284.2857142857143,False,False,False,False,True,False
2022-09-13,268,12.11,3245.48,0,20.9,0,2022,9,13,1,0,3,37,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,258.0,270.0,279.85714285714283,False,False,False,False,True,False
2022-09-14,281,11.95,3357.95,0,31.6,0,2022,9,14,2,0,3,37,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,268.0,259.0,279.57142857142856,False,False,False,False,True,False
2022-09-15,237,12.03,2851.11,0,10.7,0,2022,9,15,3,0,3,37,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,281.0,265.0,282.7142857142857,False,False,False,False,True,False
2022-09-16,433,11.95,5174.35,1,35.5,0,2022,9,16,4,0,3,37,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,237.0,274.0,278.7142857142857,False,False,False,False,True,False
2022-09-17,359,11.44,4106.96,0,40.8,0,2022,9,17,5,1,3,37,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,433.0,359.0,301.42857142857144,False,False,False,False,True,False
2022-09-18,299,13.19,3943.81,0,18.7,0,2022,9,18,6,1,3,37,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,359.0,274.0,301.42857142857144,False,False,False,False,True,False
2022-09-19,233,12.09,2816.97,0,14.4,0,2022,9,19,0,0,3,38,-1.0,-1.8369701987210297e-16,0.0,1.0,299.0,258.0,305.0,False,False,False,False,True,False
2022-09-20,406,12.52,5083.12,1,18.8,0,2022,9,20,1,0,3,38,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,233.0,268.0,301.42857142857144,False,False,False,False,True,False
2022-09-21,282,11.41,3217.62,1,21.6,0,2022,9,21,2,0,3,38,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,406.0,281.0,321.14285714285717,False,False,False,False,True,False
2022-09-22,287,11.31,3245.97,0,21.1,0,2022,9,22,3,0,3,38,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,282.0,237.0,321.2857142857143,False,False,False,False,True,False
2022-09-23,235,11.16,2622.6,0,29.8,0,2022,9,23,4,0,3,38,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,287.0,433.0,328.42857142857144,False,False,False,False,True,False
2022-09-24,350,10.95,3832.5,0,32.3,0,2022,9,24,5,1,3,38,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,235.0,359.0,300.14285714285717,False,False,False,False,True,False
2022-09-25,361,11.03,3981.83,0,23.8,0,2022,9,25,6,1,3,38,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,350.0,299.0,298.85714285714283,False,False,False,False,True,False
2022-09-26,294,12.61,3707.34,0,16.0,0,2022,9,26,0,0,3,39,-1.0,-1.8369701987210297e-16,0.0,1.0,361.0,233.0,307.7142857142857,False,False,False,False,True,False
2022-09-27,246,10.96,2696.16,0,41.0,0,2022,9,27,1,0,3,39,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,294.0,406.0,316.42857142857144,False,False,False,False,True,False
2022-09-28,239,12.46,2977.94,0,31.1,0,2022,9,28,2,0,3,39,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,246.0,282.0,293.57142857142856,False,False,False,False,True,False
2022-09-29,251,12.56,3152.56,0,12.9,0,2022,9,29,3,0,3,39,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,239.0,287.0,287.42857142857144,False,False,False,False,True,False
2022-09-30,288,11.12,3202.56,0,21.2,0,2022,9,30,4,0,3,39,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,251.0,235.0,282.2857142857143,False,False,False,False,True,False
2022-10-01,369,12.03,4439.07,0,17.6,0,2022,10,1,5,1,4,39,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,288.0,350.0,289.85714285714283,False,False,False,False,True,False
